ID	cl0	cl1	cl2	cl3	cl4	cl5	cl6	cl7	cl8	cl9	cl10	cl11	cl12	cl13	cl14	cl15	cl16	cl17	cl18	cl19	cl20	cl21	cl22	cl23	cl24	cl25	cl26	cl27	cl28	cl29	cl30	cl31	cl32	cl33	cl34	cl35	cl36	cl37	cl38	cl39	cl40	cl41	cl42	cl43	cl44	cl45	cl46	cl47	cl48	cl49	cl50	cl51	cl52	cl53	cl54	cl55	cl56	cl57	cl58	cl59	cl60	cl61	cl62	cl63	cl64	cl65	cl66	cl67	cl68	cl69	cl70	cl71	cl72	cl73	cl74	cl75	cl76	cl77	cl78	cl79	cl80	cl81	cl82	cl83	cl84	cl85	cl86	cl87	cl88	cl89	cl90	cl91	cl92	cl93	cl94	cl95	cl96	cl97	cl98	cl99	cl100	cl101	cl102	cl103	cl104	cl105	cl106	cl107	cl108	cl109	cl110	cl111	cl112	cl113	cl114	cl115	cl116	cl117	cl118	cl119	cl120	cl121	cl122	cl123	cl124	cl125	cl126	cl127	cl128	cl129	cl130	cl131	cl132	cl133	cl134	cl135	cl136	cl137	cl138	cl139	cl140	cl141	cl142	cl143	cl144	cl145	cl146	cl147	cl148	cl149	out:family	out:subfamily	out:tribus	out:genus	out:species
ZMA.INS.1276428_1	0.003649635	0.005109489	0.008029197	0.002919708	0	0.001459854	0.003649635	0.000729927	0.018978102	0.003649635	0.010218978	0.010218978	0.000729927	0.003649635	0.010948905	0.010948905	0.019708029	0.002919708	0.001459854	0.003649635	0.010948905	0.000729927	0.005839416	0.004379562	0.016058394	0.010948905	0.002919708	0.005109489	0.021167883	0.005109489	0.001459854	0.010218978	0.006569343	0.010218978	0.008029197	0	0.008029197	0.002919708	0	0.005109489	0.011678832	0.000729927	0.009489051	0.000729927	0	0.005839416	0.008029197	0.040875912	0.010948905	0.006569343	0.005839416	0.00729927	0.002189781	0.01459854	0.009489051	0.002189781	0.001459854	0.006569343	0.006569343	0.005109489	0.000729927	0.008759124	0.002189781	0.002189781	0.000729927	0.024087591	0.010218978	0.008029197	0.010218978	0.001459854	0.010218978	0.00729927	0.012408759	0.018978102	0.02189781	0.002919708	0.009489051	0.010218978	0.00729927	0.002919708	0.001459854	0.002919708	0.005109489	0.006569343	0.005839416	0.012408759	0.013138686	0.016058394	0.004379562	0.005839416	0	0.00729927	0.008029197	0.010948905	0	0	0.003649635	0.011678832	0.003649635	0.005109489	0.004379562	0	0.002189781	0.003649635	0.005109489	0.003649635	0.000729927	0.005109489	0.00729927	0.002189781	0.006569343	0.002189781	0.015328467	0.000729927	0.000729927	0.009489051	0.018978102	0.000729927	0.001459854	0.001459854	0.002189781	0.001459854	0.011678832	0.004379562	0	0.004379562	0.002189781	0.005109489	0.004379562	0.00729927	0.009489051	0.011678832	0.003649635	0.003649635	0.001459854	0.003649635	0.010218978	0.002189781	0.002919708	0.006569343	0.005839416	0.00729927	0.00729927	0.002189781	0.026277372	0.008029197	0.000729927	0.016058394	0.010948905	0.013868613	1	1	2	8	10
ZMA.INS.1276534_1	0.006052455	0.00134499	0.004707465	0.00537996	0.00268998	0.002017485	0.00268998	0.00134499	0.016139879	0.000672495	0.007397445	0.008069939	0.000672495	0.003362475	0.012104909	0.013449899	0.022192334	0.006052455	0.00134499	0.004707465	0.020174849	0	0.00268998	0.00134499	0.021519839	0.00537996	0.002017485	0.007397445	0.012777404	0.006052455	0	0.00537996	0.00672495	0.004707465	0.00672495	0.00134499	0.018157364	0.00403497	0	0.002017485	0.013449899	0.00134499	0.004707465	0.006052455	0	0.008069939	0.000672495	0.033624748	0.012777404	0.014794889	0.008069939	0.00268998	0.00672495	0.009414929	0.010087424	0.002017485	0.002017485	0.004707465	0.00537996	0.00537996	0.00268998	0.015467384	0.003362475	0.000672495	0	0.026227303	0.010087424	0.00134499	0.015467384	0	0.010759919	0.003362475	0.011432414	0.011432414	0.016812374	0.00403497	0.00537996	0.008742434	0.020174849	0.003362475	0.004707465	0.002017485	0.007397445	0	0.00268998	0.003362475	0.016812374	0.024882313	0.00403497	0.002017485	0.000672495	0.008069939	0.00403497	0.008742434	0.000672495	0	0.003362475	0.014122394	0.002017485	0.004707465	0.004707465	0.000672495	0.000672495	0.000672495	0.010087424	0.010087424	0	0.009414929	0.003362475	0.00268998	0.010087424	0.007397445	0.019502354	0.00134499	0.00537996	0.015467384	0.018829859	0.000672495	0.002017485	0.003362475	0.00134499	0.002017485	0.00672495	0.014122394	0.00134499	0.007397445	0.002017485	0.00672495	0.003362475	0.010087424	0.009414929	0.007397445	0.00403497	0.003362475	0.000672495	0	0.00537996	0.002017485	0.00134499	0.006052455	0.008742434	0.014122394	0.00672495	0.000672495	0.028244788	0.012777404	0	0.004707465	0.008742434	0.006052455	1	1	2	8	19
ZMA.INS.1276426_1	0.007162041	0.00179051	0.011638317	0.005371531	0	0	0.006266786	0.000895255	0.012533572	0	0.006266786	0.007162041	0.000895255	0.003581021	0.016114593	0.013428827	0.025962399	0.003581021	0.00179051	0.003581021	0.024171889	0.000895255	0.00179051	0.004476276	0.012533572	0.010743062	0.003581021	0.007162041	0.022381379	0.000895255	0	0.004476276	0.006266786	0.008057296	0.011638317	0	0.012533572	0.00179051	0.000895255	0.003581021	0.007162041	0.00179051	0.004476276	0.008057296	0	0.003581021	0.002685765	0.048343778	0.013428827	0.005371531	0.003581021	0.009847807	0.007162041	0.014324082	0.005371531	0.008952551	0	0.008952551	0.005371531	0.004476276	0.00179051	0.008952551	0.004476276	0.000895255	0.000895255	0.030438675	0.009847807	0.003581021	0.012533572	0	0.008057296	0.002685765	0.016114593	0.015219338	0.018800358	0.00179051	0.006266786	0.008057296	0.021486124	0.000895255	0.006266786	0	0.004476276	0.00179051	0.00179051	0.002685765	0.012533572	0.02954342	0.00179051	0.002685765	0.000895255	0.008057296	0.007162041	0.004476276	0	0	0.000895255	0.009847807	0.003581021	0	0.006266786	0.000895255	0	0.000895255	0.005371531	0.00179051	0.00179051	0.004476276	0.014324082	0.00179051	0.010743062	0.005371531	0.008952551	0.000895255	0.002685765	0.014324082	0.03133393	0	0.00179051	0.000895255	0.000895255	0.002685765	0.009847807	0.008952551	0.000895255	0.005371531	0.00179051	0.005371531	0.013428827	0.009847807	0.010743062	0.010743062	0.00179051	0.004476276	0.000895255	0.003581021	0.008952551	0	0	0.003581021	0.000895255	0.008057296	0.008952551	0.000895255	0.025962399	0.008952551	0.000895255	0.007162041	0.011638317	0.008057296	1	1	2	8	24
ZMA.INS.1276591_1	0.01141925	0	0.01223491	0.008972268	0.000815661	0.003262643	0.005709625	0.000815661	0.015497553	0.002446982	0.004893964	0.007340946	0	0	0.015497553	0.017128874	0.017944535	0.006525285	0	0.003262643	0.022022838	0	0.001631321	0.004893964	0.01223491	0.006525285	0.000815661	0.004078303	0.018760196	0.003262643	0.000815661	0.004078303	0.006525285	0.008972268	0.01223491	0	0.010603589	0.003262643	0.000815661	0.006525285	0.007340946	0.001631321	0.007340946	0.006525285	0.001631321	0.006525285	0.002446982	0.062805873	0.006525285	0.007340946	0.004893964	0.004078303	0.002446982	0.016313214	0.003262643	0.002446982	0	0.007340946	0.010603589	0.003262643	0.002446982	0.008972268	0.004078303	0	0.000815661	0.022838499	0.016313214	0.003262643	0.008156607	0.000815661	0.01141925	0.000815661	0.007340946	0.024469821	0.024469821	0.006525285	0.007340946	0.017944535	0.005709625	0.003262643	0.010603589	0.000815661	0.004893964	0.004893964	0.006525285	0.000815661	0.01223491	0.030995106	0.003262643	0.006525285	0.000815661	0.007340946	0.004078303	0.010603589	0	0.001631321	0.003262643	0.013866232	0.001631321	0.009787928	0.003262643	0.001631321	0.001631321	0.003262643	0.008972268	0.002446982	0.002446982	0.008156607	0.002446982	0.007340946	0.003262643	0.005709625	0.010603589	0.001631321	0.001631321	0.007340946	0.029363785	0.000815661	0.001631321	0.003262643	0	0.001631321	0.010603589	0.002446982	0.001631321	0.004078303	0.001631321	0.003262643	0.002446982	0.007340946	0.002446982	0.003262643	0.002446982	0.010603589	0.000815661	0.001631321	0.01223491	0.000815661	0.001631321	0.002446982	0.007340946	0.004078303	0.008156607	0.000815661	0.029363785	0.008156607	0.001631321	0.008156607	0.008972268	0.004893964	1	1	1	3	18
ZMA.INS.1276381_1	0.005451713	0.002336449	0.007788162	0.007788162	0	0.002336449	0.003115265	0	0.015576324	0	0.004672897	0.007009346	0	0.003115265	0.019470405	0.014018692	0.026479751	0.004672897	0.001557632	0.001557632	0.017912773	0	0.001557632	0.003115265	0.012461059	0.001557632	0.001557632	0.002336449	0.017912773	0.003115265	0.000778816	0.007009346	0.009345794	0.009345794	0.004672897	0.000778816	0.014797508	0.001557632	0	0.003894081	0.014018692	0.000778816	0.001557632	0.003894081	0.000778816	0.005451713	0.001557632	0.051401869	0.012461059	0.012461059	0.008566978	0.004672897	0.002336449	0.007788162	0.005451713	0.000778816	0.000778816	0.011682243	0.005451713	0.002336449	0.002336449	0.011682243	0.003894081	0.000778816	0.001557632	0.026479751	0.011682243	0.001557632	0.009345794	0	0.008566978	0.003894081	0.010124611	0.019470405	0.018691589	0.007009346	0.003894081	0.011682243	0.009345794	0.004672897	0.008566978	0.002336449	0.000778816	0.007009346	0.002336449	0.042834891	0.011682243	0.029595016	0.007009346	0.003894081	0.000778816	0.00623053	0.004672897	0.005451713	0	0.000778816	0.001557632	0.011682243	0.000778816	0.001557632	0.003894081	0	0.000778816	0.000778816	0.005451713	0.00623053	0.002336449	0.007009346	0	0.002336449	0.004672897	0.005451713	0.020249221	0.000778816	0.002336449	0.017133956	0.023364486	0	0.000778816	0.002336449	0.001557632	0.003115265	0.010124611	0.003894081	0.002336449	0.003894081	0.002336449	0.000778816	0.004672897	0.010903427	0.007009346	0.002336449	0.000778816	0.008566978	0.001557632	0	0.007009346	0.001557632	0	0.005451713	0.004672897	0.011682243	0.008566978	0	0.031931464	0.009345794	0.001557632	0.01635514	0.015576324	0.005451713	1	1	1	3	1
ZMA.INS.1276369_1	0.008037508	0.006028131	0.009377093	0.008707301	0.003348962	0.000669792	0.005358339	0.002679169	0.014735432	0.005358339	0.006697924	0.007367716	0	0.001339585	0.014735432	0.010046885	0.022103148	0.004018754	0.001339585	0.008037508	0.016744809	0	0.004018754	0.001339585	0.013395847	0.006697924	0.003348962	0.004688547	0.018084394	0.003348962	0.001339585	0.005358339	0.01138647	0.006028131	0.009377093	0.001339585	0.017414601	0.001339585	0	0.004688547	0.01406564	0.000669792	0.007367716	0.003348962	0	0.006697924	0.001339585	0.026791695	0.019423979	0.003348962	0.004688547	0.004018754	0.003348962	0.012056263	0.002679169	0.002679169	0	0.007367716	0.006697924	0.006028131	0.002679169	0.010716678	0.003348962	0.001339585	0.002009377	0.030810449	0.010046885	0.001339585	0.012056263	0.002009377	0.013395847	0.002679169	0.010716678	0.012726055	0.013395847	0.003348962	0.007367716	0.008037508	0.012056263	0.007367716	0.004688547	0.001339585	0.002679169	0.004688547	0.004688547	0.007367716	0.01138647	0.020093771	0.000669792	0.004688547	0.000669792	0.012726055	0.004018754	0.01138647	0.002009377	0.001339585	0.002009377	0.016744809	0.003348962	0.001339585	0.010716678	0.000669792	0.002009377	0.003348962	0.005358339	0.005358339	0.002009377	0.006028131	0.007367716	0.008037508	0.008707301	0.004018754	0.02545211	0.000669792	0.004018754	0.014735432	0.020763563	0.000669792	0.002009377	0.001339585	0.002679169	0.002679169	0.006028131	0.008707301	0.000669792	0.002679169	0.000669792	0.002009377	0.003348962	0.012726055	0.008037508	0.006028131	0.002679169	0.003348962	0.001339585	0.002679169	0.005358339	0.002009377	0.001339585	0.004018754	0.001339585	0.014735432	0.006697924	0.001339585	0.029470864	0.010046885	0.003348962	0.006697924	0.017414601	0.008707301	1	1	2	8	24
ZMA.INS.1276585_1	0.007262164	0.002904866	0.01016703	0.006535948	0.000726216	0.001452433	0.005809731	0.000726216	0.013798112	0.000726216	0.004357298	0.01016703	0	0.003631082	0.007262164	0.015250545	0.023238925	0.002904866	0.000726216	0.002178649	0.016702977	0.002178649	0.004357298	0.005083515	0.015976761	0.005809731	0.000726216	0.003631082	0.019607843	0.005083515	0.001452433	0.005083515	0.01016703	0.006535948	0.01016703	0.002178649	0.012345679	0.002178649	0	0.004357298	0.011619463	0.002904866	0.009440813	0.002178649	0.000726216	0.002904866	0.001452433	0.036310821	0.008714597	0.005809731	0.010893246	0.003631082	0.004357298	0.018881627	0.003631082	0.002178649	0.002904866	0.005809731	0.007988381	0.004357298	0.003631082	0.002904866	0.003631082	0.002178649	0.001452433	0.023965142	0.010893246	0.003631082	0.011619463	0	0.01815541	0.000726216	0.016702977	0.024691358	0.021060276	0.005083515	0.007988381	0.007262164	0.009440813	0.005809731	0.005809731	0.005809731	0.002904866	0.005083515	0.002178649	0.018881627	0.012345679	0.027596224	0.004357298	0.002904866	0	0.01016703	0	0.007262164	0.000726216	0	0.000726216	0.013798112	0.004357298	0.003631082	0.005809731	0.001452433	0	0.005809731	0.002178649	0.006535948	0	0.005809731	0.001452433	0.003631082	0.01016703	0.003631082	0.019607843	0	0.003631082	0.011619463	0.024691358	0	0.002178649	0.001452433	0.000726216	0.002904866	0.007262164	0.005809731	0.001452433	0.005083515	0.001452433	0.005083515	0.007262164	0.009440813	0.006535948	0.005809731	0.002904866	0.007262164	0.000726216	0.003631082	0.009440813	0.000726216	0.002904866	0.003631082	0.005809731	0.008714597	0.008714597	0.000726216	0.037763253	0.007988381	0.000726216	0.002178649	0.008714597	0.009440813	1	1	1	3	18
ZMA.INS.1276578_1	0.009180791	0.002824859	0.007768362	0.003531073	0.002824859	0.000706215	0.004943503	0.001412429	0.009887006	0.000706215	0.007768362	0.015536723	0	0.002824859	0.011299435	0.013418079	0.021186441	0.004237288	0.001412429	0.000706215	0.019067797	0.000706215	0.002118644	0.003531073	0.019067797	0.004237288	0.000706215	0.004943503	0.015536723	0.003531073	0.001412429	0.004943503	0.011299435	0.005649718	0.005649718	0.002118644	0.013418079	0.002824859	0.000706215	0.004237288	0.012711864	0.002118644	0.004943503	0.004943503	0.001412429	0.008474576	0.002824859	0.042372881	0.014124294	0.004943503	0.006355932	0.003531073	0.006355932	0.016242938	0.007062147	0.004237288	0.000706215	0.008474576	0.008474576	0.002118644	0.002118644	0.012711864	0.003531073	0.000706215	0.002118644	0.031779661	0.018361582	0.003531073	0.006355932	0.000706215	0.004943503	0.004237288	0.007768362	0.011299435	0.01059322	0.006355932	0.005649718	0.011299435	0.002118644	0.006355932	0.007768362	0.001412429	0.003531073	0.004237288	0.002118644	0.01200565	0.011299435	0.026836158	0.004943503	0.002118644	0.000706215	0.007062147	0.005649718	0.007768362	0.000706215	0	0.002118644	0.014830508	0.001412429	0	0.007062147	0.000706215	0.003531073	0.000706215	0.008474576	0.005649718	0.000706215	0.006355932	0	0.004237288	0.009887006	0.003531073	0.025423729	0.000706215	0.004943503	0.007062147	0.025423729	0.000706215	0.000706215	0.003531073	0.001412429	0	0.008474576	0.002824859	0.000706215	0.01200565	0.003531073	0.008474576	0.002118644	0.019774011	0.01200565	0.007062147	0.001412429	0.004237288	0.002824859	0.003531073	0.006355932	0.002824859	0.002118644	0.003531073	0.004943503	0.011299435	0.01059322	0.000706215	0.028248588	0.01059322	0.000706215	0.008474576	0.014124294	0.006355932	1	1	2	8	22
ZMA.INS.1276550_1	0.003030303	0.000757576	0.008333333	0.004545455	0	0.001515152	0.007575758	0.000757576	0.015151515	0	0.004545455	0.013636364	0	0.002272727	0.007575758	0.009090909	0.022727273	0.002272727	0.001515152	0.004545455	0.01969697	0	0.002272727	0.004545455	0.009848485	0.003030303	0.003030303	0.006060606	0.01969697	0.003030303	0.000757576	0.003030303	0.006818182	0.007575758	0.011363636	0	0.018939394	0.003030303	0	0.00530303	0.010606061	0.003030303	0.002272727	0.003030303	0	0.004545455	0.002272727	0.043939394	0.009848485	0.006060606	0.002272727	0.003030303	0.004545455	0.015909091	0.002272727	0.000757576	0.000757576	0.010606061	0.002272727	0.004545455	0.001515152	0.002272727	0.006060606	0.002272727	0	0.03030303	0.016666667	0.004545455	0.011363636	0	0.009090909	0.003030303	0.015151515	0.009090909	0.009848485	0.003787879	0.006818182	0.012878788	0.071969697	0.008333333	0.006818182	0	0.00530303	0.001515152	0.000757576	0	0.015151515	0.020454545	0.002272727	0.001515152	0.000757576	0.003787879	0.008333333	0.009848485	0	0	0.000757576	0.012121212	0.004545455	0.003030303	0.006818182	0.000757576	0.001515152	0.002272727	0.00530303	0.006060606	0.001515152	0.009090909	0.007575758	0.001515152	0.007575758	0.004545455	0.018939394	0	0.001515152	0.014393939	0.025	0	0.000757576	0	0.00530303	0.001515152	0.009848485	0.008333333	0.001515152	0.003030303	0.000757576	0.007575758	0.009090909	0.015151515	0.003030303	0.003787879	0.002272727	0.003030303	0	0	0.006818182	0.000757576	0.004545455	0.003787879	0.003030303	0.006818182	0.009090909	0.000757576	0.04469697	0.007575758	0.000757576	0.007575758	0.012878788	0.009090909	1	1	1	3	18
ZMA.INS.1276640_1	0.008469449	0.002419843	0.007864489	0.007259528	0.001209921	0.003629764	0.006654567	0.000604961	0.012099214	0	0.007864489	0.012704174	0.000604961	0.004234725	0.015728978	0.015124017	0.015124017	0.006049607	0.000604961	0.003629764	0.01754386	0.002419843	0.004234725	0.001209921	0.015728978	0.013309135	0.001209921	0.007864489	0.014519056	0.001209921	0.001814882	0.004234725	0.015728978	0.007259528	0.006654567	0.000604961	0.010889292	0.001814882	0	0.002419843	0.008469449	0.000604961	0.004839685	0.004234725	0.001209921	0.010889292	0.002419843	0.034482759	0.016938899	0.008469449	0.010284332	0.005444646	0.005444646	0.016938899	0.004839685	0.004234725	0.002419843	0.003024803	0.003629764	0.006049607	0.003024803	0.009679371	0.004234725	0.001814882	0	0.027828191	0.011494253	0.001814882	0.011494253	0	0.007864489	0.002419843	0.010284332	0.01754386	0.013914096	0.002419843	0.006654567	0.012099214	0	0.002419843	0.006049607	0.000604961	0.005444646	0.003024803	0.003629764	0.002419843	0.015728978	0.021173624	0.003024803	0.006049607	0.000604961	0.009679371	0.008469449	0.007864489	0.001209921	0.001209921	0.003024803	0.010284332	0.003629764	0.003629764	0.006654567	0	0.000604961	0.004839685	0.00907441	0.004839685	0.000604961	0.00907441	0.001814882	0.005444646	0.009679371	0.007259528	0.020568663	0.001814882	0.004234725	0.014519056	0.01814882	0.001209921	0.002419843	0.003629764	0.000604961	0.004234725	0.013914096	0.003024803	0.001209921	0.006654567	0.003629764	0.007259528	0.005444646	0.012704174	0.007259528	0.006654567	0.000604961	0.007864489	0.001814882	0.001814882	0.010889292	0.001814882	0.004234725	0.004839685	0.004234725	0.012099214	0.004839685	0.003024803	0.023593466	0.007259528	0.001814882	0.005444646	0.011494253	0.012099214	1	1	1	3	18
ZMA.INS.1276668_1	0.014935065	0.003246753	0.006493506	0.01038961	0.002597403	0.002597403	0.005194805	0.001948052	0.017532468	0.000649351	0.004545455	0.012337662	0.001298701	0.005844156	0.013636364	0.013636364	0.018831169	0.005194805	0.001948052	0.005194805	0.016883117	0.001298701	0.000649351	0.003246753	0.015584416	0.007142857	0.002597403	0.005844156	0.011038961	0.008441558	0.001298701	0.009090909	0.013636364	0.005194805	0.008441558	0.003246753	0.017532468	0.000649351	0.002597403	0.005194805	0.007792208	0.002597403	0.007142857	0.005194805	0.001298701	0.004545455	0.001948052	0.034415584	0.009090909	0.007792208	0.005844156	0.002597403	0.005194805	0.01038961	0.004545455	0.005194805	0.001298701	0.004545455	0.005194805	0.004545455	0.002597403	0.004545455	0.004545455	0.000649351	0.001948052	0.018831169	0.01038961	0.000649351	0.01038961	0.001298701	0.007792208	0.001948052	0.017532468	0.012337662	0.011038961	0.003896104	0.005844156	0.00974026	0.003896104	0.005194805	0.009090909	0.001948052	0.009090909	0.003246753	0.005194805	0.000649351	0.01038961	0.027272727	0	0.00974026	0.000649351	0.00974026	0.004545455	0.009090909	0.001298701	0	0.008441558	0.011038961	0.005194805	0.005844156	0.012337662	0.001948052	0.001948052	0.005194805	0.005194805	0.012337662	0.003896104	0.006493506	0	0.007142857	0.00974026	0.007792208	0.023376623	0.003896104	0.006493506	0.013636364	0.018181818	0	0.002597403	0.003246753	0.001298701	0.003896104	0.009090909	0.004545455	0.001298701	0.011688312	0.004545455	0.005844156	0.005194805	0.012987013	0.003896104	0.007792208	0.004545455	0.005844156	0.000649351	0.001298701	0.005194805	0.002597403	0.000649351	0.005194805	0.007142857	0.012337662	0.00974026	0.000649351	0.020779221	0.004545455	0.001298701	0.005194805	0.005194805	0.003246753	1	1	2	8	16
ZMA.INS.1276438_1	0.005120702	0.001463058	0.008046818	0.005120702	0	0.002926116	0.008778347	0.000731529	0.015362107	0.000731529	0.012435991	0.009509876	0	0	0.012435991	0.01316752	0.023408925	0.008778347	0.000731529	0.003657644	0.021214338	0	0.000731529	0.000731529	0.010241405	0.005852231	0.001463058	0.004389173	0.018288222	0.001463058	0.002926116	0.00658376	0.010972933	0.005852231	0.005120702	0	0.018288222	0.010241405	0	0.005120702	0.015362107	0.001463058	0.004389173	0	0	0.009509876	0	0.041697147	0.009509876	0.005852231	0.00658376	0.005120702	0.007315289	0.012435991	0.005120702	0.002926116	0.000731529	0.005852231	0.005120702	0.002926116	0.002926116	0.003657644	0.003657644	0.000731529	0.000731529	0.022677396	0.016093636	0.003657644	0.010972933	0	0.00658376	0.00658376	0.010972933	0.013899049	0.016825165	0.002194587	0.007315289	0.01316752	0.002926116	0.000731529	0.003657644	0.002194587	0.005120702	0.004389173	0.001463058	0.036576445	0.013899049	0.025603511	0.010972933	0.004389173	0	0.008778347	0.007315289	0.008046818	0.000731529	0	0.000731529	0.014630578	0.000731529	0.008046818	0.00658376	0.001463058	0	0.005120702	0.004389173	0.002926116	0	0.007315289	0.001463058	0.005120702	0.007315289	0.002926116	0.02633504	0	0.005852231	0.017556693	0.022677396	0	0.001463058	0.002926116	0.002194587	0	0.008778347	0.002194587	0.002194587	0.00658376	0.001463058	0.004389173	0.002194587	0.011704462	0.008046818	0.004389173	0.001463058	0.005120702	0	0.004389173	0.004389173	0.000731529	0.003657644	0.004389173	0.001463058	0.012435991	0.012435991	0.000731529	0.029261156	0.013899049	0	0.008046818	0.012435991	0.002194587	1	1	2	8	19
